"","k","Tiempos","Tipo"
"369",50000,4.18624019622803,"NoParalelo"
"370",50000,4.26824378967285,"NoParalelo"
"371",50000,4.23624205589294,"NoParalelo"
"372",50000,4.33324790000916,"NoParalelo"
"373",50000,4.18523907661438,"NoParalelo"
"374",50000,4.26324391365051,"NoParalelo"
"375",50000,4.1852400302887,"NoParalelo"
"376",50000,4.26924395561218,"NoParalelo"
"377",50000,4.18123912811279,"NoParalelo"
"378",50000,4.19524002075195,"NoParalelo"
"379",50000,4.27024412155151,"NoParalelo"
"380",50000,4.1982409954071,"NoParalelo"
"381",50000,4.19924020767212,"NoParalelo"
"382",50000,4.26124405860901,"NoParalelo"
"383",50000,4.19923996925354,"NoParalelo"
"384",50000,4.28024482727051,"NoParalelo"
"385",50000,4.25024318695068,"NoParalelo"
"386",50000,4.24724292755127,"NoParalelo"
"387",50000,4.27524399757385,"NoParalelo"
"388",50000,4.1942400932312,"NoParalelo"
"389",50000,4.18623995780945,"NoParalelo"
"390",50000,4.29424500465393,"NoParalelo"
"391",50000,4.30724692344666,"NoParalelo"
"392",50000,4.34324789047241,"NoParalelo"
"393",50000,4.33324813842773,"NoParalelo"
"394",50000,4.44625401496887,"NoParalelo"
"395",50000,4.75827193260193,"NoParalelo"
"396",50000,4.82527613639832,"NoParalelo"
"397",50000,4.64226603507996,"NoParalelo"
"398",50000,4.42125296592712,"NoParalelo"
"399",50000,4.29024505615234,"NoParalelo"
"400",50000,4.55426096916199,"NoParalelo"
