"","Pasos","Dimension","Valor M","Tiempo"
"V4125","150","6",25,0.0024878978729248
"V4223","150","6",18,0.00244808197021484
"V4321","150","6",17,0.00259900093078613
"V4421","150","6",22,0.0025019645690918
"V4521","150","6",20,0.00242090225219727
"V4621","150","6",36,0.00598597526550293
"V4721","150","6",36,0.00237202644348145
"V4821","150","6",30,0.00231385231018066
"V4921","150","6",35,0.00231790542602539
"V5021","150","6",27,0.00232815742492676
"V5125","150","6",25,0.00232815742492676
"V5223","150","6",28,0.00374197959899902
"V5321","150","6",32,0.00236105918884277
"V5421","150","6",32,0.00233912467956543
"V5521","150","6",26,0.00297999382019043
"V5621","150","6",24,0.00399994850158691
"V5721","150","6",28,0.00509190559387207
"V5821","150","6",41,0.00243496894836426
"V5921","150","6",27,0.0030970573425293
"V6021","150","6",12,0.00402092933654785
"V6125","150","6",32,0.00464582443237305
"V6223","150","6",32,0.00234889984130859
"V6321","150","6",26,0.0055239200592041
"V6421","150","6",26,0.0042269229888916
"V6521","150","6",20,0.00329017639160156
"V6621","150","6",30,0.00418615341186523
"V6721","150","6",31,0.00310206413269043
"V6821","150","6",34,0.00407910346984863
"V6921","150","6",21,0.00404882431030273
"V7021","150","6",21,0.00569295883178711
"V7125","150","6",37,0.00400996208190918
"V7223","150","6",38,0.00933289527893066
"V7321","150","6",33,0.00396108627319336
"V7421","150","6",28,0.00417613983154297
"V7521","150","6",23,0.00520920753479004
"V7621","150","6",25,0.00407505035400391
"V7721","150","6",24,0.00326299667358398
"V7821","150","6",22,0.00411701202392578
"V7921","150","6",33,0.00399398803710938
"V8021","150","6",22,0.00409507751464844
"V8125","150","6",28,0.00581598281860352
"V8223","150","6",15,0.00406193733215332
"V8321","150","6",22,0.00396203994750977
"V8421","150","6",30,0.00256896018981934
"V8521","150","6",23,0.00240802764892578
"V8621","150","6",30,0.00352692604064941
"V8721","150","6",19,0.00335788726806641
"V8821","150","6",30,0.00339198112487793
"V8921","150","6",26,0.00234603881835938
"V9021","150","6",29,0.00328803062438965
"V9125","150","6",23,0.00418305397033691
"V9223","150","6",19,0.00501513481140137
"V9321","150","6",17,0.00491881370544434
"V9421","150","6",30,0.00230789184570312
"V9521","150","6",31,0.00240182876586914
"V9621","150","6",33,0.00245094299316406
"V9721","150","6",28,0.0024268627166748
"V9821","150","6",38,0.00351190567016602
"V9921","150","6",30,0.00264692306518555
"V10021","150","6",15,0.00217700004577637
"V1106","150","7",34,0.0027470588684082
"V2106","150","7",29,0.00399088859558105
"V3106","150","7",23,0.00479602813720703
"V4106","150","7",32,0.00379014015197754
"V5106","150","7",32,0.00405216217041016
"V6106","150","7",26,0.00324296951293945
"V7106","150","7",22,0.00362300872802734
"V8106","150","7",45,0.0041968822479248
"V9106","150","7",27,0.00576615333557129
"V1022","150","7",29,0.00406503677368164
"V1126","150","7",28,0.00306487083435059
"V1224","150","7",29,0.00281691551208496
"V1322","150","7",30,0.00331902503967285
"V1422","150","7",22,0.00577497482299805
"V1522","150","7",23,0.00416707992553711
"V1622","150","7",32,0.00259900093078613
"V1722","150","7",22,0.00232982635498047
"V1822","150","7",26,0.00303101539611816
"V1922","150","7",31,0.00402379035949707
"V2022","150","7",21,0.00684881210327148
"V2126","150","7",29,0.00400400161743164
"V2224","150","7",24,0.0036170482635498
"V2322","150","7",22,0.00234293937683105
"V2422","150","7",30,0.00239706039428711
"V2522","150","7",21,0.00369596481323242
"V2622","150","7",38,0.00406503677368164
"V2722","150","7",34,0.00430202484130859
"V2822","150","7",24,0.00396895408630371
"V2922","150","7",24,0.00399994850158691
"V3022","150","7",38,0.00264191627502441
"V3126","150","7",26,0.00359797477722168
"V3224","150","7",26,0.00233697891235352
"V3322","150","7",34,0.00354099273681641
"V3422","150","7",19,0.0059661865234375
"V3522","150","7",26,0.00365090370178223
"V3622","150","7",45,0.00233197212219238
"V3722","150","7",35,0.00233697891235352
"V3822","150","7",39,0.00233078002929688
"V3922","150","7",28,0.00319600105285645
"V4022","150","7",40,0.00397086143493652
"V4126","150","7",47,0.00234699249267578
"V4224","150","7",26,0.00233197212219238
"V4322","150","7",35,0.00237202644348145
"V4422","150","7",20,0.00315594673156738
"V4522","150","7",38,0.00520515441894531
"V4622","150","7",32,0.00255393981933594
"V4722","150","7",30,0.00262999534606934
"V4822","150","7",36,0.00358891487121582
"V4922","150","7",43,0.00234198570251465
"V5022","150","7",33,0.0026860237121582
"V5126","150","7",25,0.00372219085693359
"V5224","150","7",33,0.00411295890808105
"V5322","150","7",31,0.00407600402832031
"V5422","150","7",31,0.00269103050231934
"V5522","150","7",28,0.00237488746643066
"V5622","150","7",15,0.00243020057678223
"V5722","150","7",41,0.00451898574829102
"V5822","150","7",22,0.00402522087097168
"V5922","150","7",36,0.0117919445037842
"V6022","150","7",32,0.00279402732849121
"V6126","150","7",26,0.00240898132324219
"V6224","150","7",26,0.00466394424438477
"V6322","150","7",42,0.00402593612670898
"V6422","150","7",26,0.00423097610473633
"V6522","150","7",26,0.00400400161743164
"V6622","150","7",29,0.00414109230041504
"V6722","150","7",31,0.00261688232421875
"V6822","150","7",25,0.00382399559020996
"V6922","150","7",28,0.00236701965332031
"V7022","150","7",38,0.00717496871948242
"V7126","150","7",25,0.0040290355682373
"V7224","150","7",34,0.00242185592651367
"V7322","150","7",27,0.00578999519348145
"V7422","150","7",31,0.00437593460083008
"V7522","150","7",34,0.00356197357177734
"V7622","150","7",22,0.00352692604064941
"V7722","150","7",39,0.00349998474121094
"V7822","150","7",43,0.00562381744384766
"V7922","150","7",23,0.0040900707244873
"V8022","150","7",34,0.00398802757263184
"V8126","150","7",25,0.00561690330505371
"V8224","150","7",26,0.0040428638458252
"V8322","150","7",30,0.00412702560424805
"V8422","150","7",36,0.00403404235839844
"V8522","150","7",31,0.0035240650177002
"V8622","150","7",24,0.00266003608703613
"V8722","150","7",36,0.00353407859802246
"V8822","150","7",44,0.00239801406860352
"V8922","150","7",25,0.0023951530456543
"V9022","150","7",34,0.00235295295715332
"V9126","150","7",20,0.00237607955932617
"V9224","150","7",21,0.00532388687133789
"V9322","150","7",34,0.00415778160095215
"V9422","150","7",33,0.00255489349365234
"V9522","150","7",34,0.00242090225219727
"V9622","150","7",33,0.00239181518554688
"V9722","150","7",33,0.00234389305114746
"V9822","150","7",23,0.00582313537597656
"V9922","150","7",31,0.00410103797912598
"V10022","150","7",30,0.00306606292724609
"V1107","150","8",28,0.00364208221435547
"V2107","150","8",33,0.00342011451721191
"V3107","150","8",33,0.00541806221008301
"V4107","150","8",30,0.0041499137878418
"V5107","150","8",38,0.00343894958496094
"V6107","150","8",18,0.00290203094482422
"V7107","150","8",30,0.0040278434753418
"V8107","150","8",35,0.00394797325134277
"V9107","150","8",28,0.00712800025939941
"V1023","150","8",37,0.00402402877807617
"V1127","150","8",30,0.00288701057434082
"V1225","150","8",21,0.00237321853637695
"V1323","150","8",52,0.00240087509155273
"V1423","150","8",22,0.00238704681396484
"V1523","150","8",26,0.00422501564025879
"V1623","150","8",20,0.0040290355682373
"V1723","150","8",20,0.00402998924255371
"V1823","150","8",35,0.00404500961303711
"V1923","150","8",43,0.00269603729248047
"V2023","150","8",40,0.0034329891204834
"V2127","150","8",22,0.00245308876037598
"V2225","150","8",39,0.00312089920043945
"V2323","150","8",22,0.00404500961303711
"V2423","150","8",37,0.0039970874786377
"V2523","150","8",41,0.00407004356384277
"V2623","150","8",43,0.00494599342346191
"V2723","150","8",44,0.00236797332763672
"V2823","150","8",34,0.00352215766906738
"V2923","150","8",36,0.00399303436279297
"V3023","150","8",43,0.00347709655761719
"V3127","150","8",35,0.00234389305114746
"V3225","150","8",27,0.00365996360778809
"V3323","150","8",26,0.00248217582702637
"V3423","150","8",27,0.00547003746032715
"V3523","150","8",25,0.00252890586853027
"V3623","150","8",26,0.00333189964294434
"V3723","150","8",22,0.00246000289916992
"V3823","150","8",30,0.00243091583251953
"V3923","150","8",32,0.0076301097869873
"V4023","150","8",23,0.00369000434875488
"V4127","150","8",32,0.00234794616699219
"V4225","150","8",42,0.00239109992980957
"V4323","150","8",31,0.0026700496673584
"V4423","150","8",32,0.00335597991943359
"V4523","150","8",25,0.00572586059570312
"V4623","150","8",36,0.00412201881408691
"V4723","150","8",34,0.00269913673400879
"V4823","150","8",28,0.00415301322937012
"V4923","150","8",26,0.00402712821960449
"V5023","150","8",38,0.00280308723449707
"V5127","150","8",56,0.00357913970947266
"V5225","150","8",37,0.00245285034179688
"V5323","150","8",35,0.00316905975341797
"V5423","150","8",25,0.00410795211791992
"V5523","150","8",28,0.00429892539978027
"V5623","150","8",28,0.00347495079040527
"V5723","150","8",41,0.00240516662597656
"V5823","150","8",43,0.00325298309326172
"V5923","150","8",44,0.00400495529174805
"V6023","150","8",28,0.00394105911254883
"V6127","150","8",28,0.00405383110046387
"V6225","150","8",38,0.0035099983215332
"V6323","150","8",32,0.00238609313964844
"V6423","150","8",42,0.00232410430908203
"V6523","150","8",32,0.00371694564819336
"V6623","150","8",38,0.0041201114654541
"V6723","150","8",51,0.00462198257446289
"V6823","150","8",39,0.0028071403503418
"V6923","150","8",22,0.00462889671325684
"V7023","150","8",30,0.00510787963867188
"V7127","150","8",31,0.00411891937255859
"V7225","150","8",38,0.00253605842590332
"V7323","150","8",30,0.00250816345214844
"V7423","150","8",35,0.00237298011779785
"V7523","150","8",36,0.00352287292480469
"V7623","150","8",32,0.00698113441467285
"V7723","150","8",34,0.00278902053833008
"V7823","150","8",34,0.00320816040039062
"V7923","150","8",26,0.0034940242767334
"V8023","150","8",38,0.00630497932434082
"V8127","150","8",25,0.00404810905456543
"V8225","150","8",29,0.00356912612915039
"V8323","150","8",21,0.00319504737854004
"V8423","150","8",28,0.00401806831359863
"V8523","150","8",30,0.00410604476928711
"V8623","150","8",35,0.00416803359985352
"V8723","150","8",24,0.00530791282653809
"V8823","150","8",34,0.00407791137695312
"V8923","150","8",24,0.00364303588867188
"V9023","150","8",26,0.0023491382598877
"V9127","150","8",23,0.00256896018981934
"V9225","150","8",45,0.00237011909484863
"V9323","150","8",26,0.00516700744628906
"V9423","150","8",30,0.00414800643920898
"V9523","150","8",31,0.00400209426879883
"V9623","150","8",37,0.00415301322937012
"V9723","150","8",36,0.00419116020202637
"V9823","150","8",37,0.00396084785461426
"V9923","150","8",29,0.00415301322937012
"V10023","150","8",30,0.00218915939331055
"V1108","200","1",18,0.00345897674560547
"V2108","200","1",26,0.00363802909851074
"V3108","200","1",26,0.00688505172729492
"V4108","200","1",8,0.0052649974822998
"V5108","200","1",12,0.00520181655883789
"V6108","200","1",20,0.0047760009765625
"V7108","200","1",11,0.00303196907043457
"V8108","200","1",26,0.00513195991516113
"V9108","200","1",20,0.00754094123840332
"V1024","200","1",19,0.00840997695922852
"V1128","200","1",17,0.00419497489929199
"V1226","200","1",27,0.0100109577178955
"V1324","200","1",15,0.00518989562988281
"V1424","200","1",27,0.00565004348754883
"V1524","200","1",14,0.00528979301452637
"V1624","200","1",16,0.00717997550964355
"V1724","200","1",18,0.0053410530090332
"V1824","200","1",23,0.00527310371398926
"V1924","200","1",19,0.00485992431640625
"V2024","200","1",26,0.0068359375
"V2128","200","1",20,0.00532984733581543
"V2226","200","1",16,0.0128958225250244
"V2324","200","1",13,0.00640702247619629
"V2424","200","1",25,0.00575613975524902
"V2524","200","1",25,0.00422310829162598
"V2624","200","1",11,0.00864195823669434
"V2724","200","1",15,0.00479316711425781
"V2824","200","1",16,0.00399994850158691
"V2924","200","1",13,0.00404500961303711
"V3024","200","1",19,0.0027928352355957
"V3128","200","1",18,0.00286316871643066
"V3226","200","1",16,0.00284290313720703
"V3324","200","1",9,0.00378704071044922
"V3424","200","1",19,0.0054008960723877
"V3524","200","1",17,0.00336098670959473
"V3624","200","1",20,0.00553798675537109
"V3724","200","1",18,0.00496006011962891
"V3824","200","1",24,0.00423789024353027
"V3924","200","1",24,0.00304603576660156
"V4024","200","1",12,0.00301289558410645
"V4128","200","1",17,0.00301408767700195
"V4226","200","1",11,0.00516700744628906
"V4324","200","1",17,0.00526905059814453
"V4424","200","1",17,0.00381803512573242
"V4524","200","1",26,0.00347900390625
"V4624","200","1",41,0.00710105895996094
"V4724","200","1",10,0.0036618709564209
"V4824","200","1",20,0.004180908203125
"V4924","200","1",10,0.00532698631286621
"V5024","200","1",18,0.00495386123657227
"V5128","200","1",11,0.00667214393615723
"V5226","200","1",12,0.00314211845397949
"V5324","200","1",8,0.00419497489929199
"V5424","200","1",17,0.00547504425048828
"V5524","200","1",21,0.00471782684326172
"V5624","200","1",24,0.00480103492736816
"V5724","200","1",15,0.00515890121459961
"V5824","200","1",16,0.0053560733795166
"V5924","200","1",10,0.0142338275909424
"V6024","200","1",12,0.00533509254455566
"V6128","200","1",15,0.00532412528991699
"V6226","200","1",15,0.00534987449645996
"V6324","200","1",22,0.00449490547180176
"V6424","200","1",26,0.00308918952941895
"V6524","200","1",16,0.00324416160583496
"V6624","200","1",28,0.00303196907043457
"V6724","200","1",13,0.00358319282531738
"V6824","200","1",9,0.00539207458496094
"V6924","200","1",11,0.00442695617675781
"V7024","200","1",15,0.00420403480529785
"V7128","200","1",34,0.0030977725982666
"V7226","200","1",20,0.00438404083251953
"V7324","200","1",20,0.00522613525390625
"V7424","200","1",9,0.0133788585662842
"V7524","200","1",12,0.00613784790039062
"V7624","200","1",12,0.00299382209777832
"V7724","200","1",18,0.00511717796325684
"V7824","200","1",14,0.0031130313873291
"V7924","200","1",21,0.00423693656921387
"V8024","200","1",13,0.00412201881408691
"V8128","200","1",12,0.00353598594665527
"V8226","200","1",10,0.00306296348571777
"V8324","200","1",20,0.00440692901611328
"V8424","200","1",32,0.00306487083435059
"V8524","200","1",9,0.00401210784912109
"V8624","200","1",22,0.00531816482543945
"V8724","200","1",26,0.00519990921020508
"V8824","200","1",10,0.00409793853759766
"V8924","200","1",16,0.00428485870361328
"V9024","200","1",19,0.00310301780700684
"V9128","200","1",18,0.0030519962310791
"V9226","200","1",10,0.00440692901611328
"V9324","200","1",22,0.00413990020751953
"V9424","200","1",13,0.00816607475280762
"V9524","200","1",18,0.00664305686950684
"V9624","200","1",30,0.00714993476867676
"V9724","200","1",22,0.00536394119262695
"V9824","200","1",21,0.00529909133911133
"V9924","200","1",8,0.00308704376220703
"V10024","200","1",13,0.00735712051391602
"V1109","200","2",24,0.00555109977722168
"V2109","200","2",20,0.00606298446655273
"V3109","200","2",19,0.00322985649108887
"V4109","200","2",22,0.00309514999389648
"V5109","200","2",16,0.00429391860961914
"V6109","200","2",19,0.00494790077209473
"V7109","200","2",11,0.00533080101013184
"V8109","200","2",20,0.00316786766052246
"V9109","200","2",31,0.00434303283691406
"V1025","200","2",40,0.00393915176391602
"V1129","200","2",21,0.00500798225402832
"V1227","200","2",16,0.00342082977294922
"V1325","200","2",18,0.00432801246643066
"V1425","200","2",14,0.00500011444091797
"V1525","200","2",21,0.00524997711181641
"V1625","200","2",13,0.00395321846008301
"V1725","200","2",34,0.00707912445068359
"V1825","200","2",7,0.00490903854370117
"V1925","200","2",29,0.00527596473693848
"V2025","200","2",22,0.00533890724182129
"V2129","200","2",17,0.00509881973266602
"V2227","200","2",23,0.00426697731018066
"V2325","200","2",18,0.00374007225036621
"V2425","200","2",42,0.0054619312286377
"V2525","200","2",11,0.00405311584472656
"V2625","200","2",24,0.00430703163146973
"V2725","200","2",48,0.00376391410827637
"V2825","200","2",22,0.0031278133392334
"V2925","200","2",13,0.00318408012390137
"V3025","200","2",27,0.0108499526977539
"V3129","200","2",25,0.00311112403869629
"V3227","200","2",17,0.00310111045837402
"V3325","200","2",29,0.00314688682556152
"V3425","200","2",18,0.00475096702575684
"V3525","200","2",20,0.00459504127502441
"V3625","200","2",17,0.00542902946472168
"V3725","200","2",20,0.00857305526733398
"V3825","200","2",19,0.00713014602661133
"V3925","200","2",30,0.00552701950073242
"V4025","200","2",19,0.00545787811279297
"V4129","200","2",37,0.00518703460693359
"V4227","200","2",27,0.0063328742980957
"V4325","200","2",26,0.00354313850402832
"V4425","200","2",12,0.00543904304504395
"V4525","200","2",14,0.00785303115844727
"V4625","200","2",22,0.00430798530578613
"V4725","200","2",20,0.00319504737854004
"V4825","200","2",23,0.00415301322937012
"V4925","200","2",24,0.00336503982543945
"V5025","200","2",12,0.0032341480255127
"V5129","200","2",17,0.0070340633392334
"V5227","200","2",26,0.00424909591674805
"V5325","200","2",18,0.0030829906463623
"V5425","200","2",13,0.00312590599060059
"V5525","200","2",28,0.00602602958679199
"V5625","200","2",14,0.00537991523742676
"V5725","200","2",21,0.00542116165161133
"V5825","200","2",17,0.00354599952697754
"V5925","200","2",25,0.0059199333190918
"V6025","200","2",21,0.00308394432067871
"V6129","200","2",19,0.00342082977294922
"V6227","200","2",24,0.00542783737182617
"V6325","200","2",29,0.0054469108581543
"V6425","200","2",24,0.0037391185760498
"V6525","200","2",13,0.00303912162780762
"V6625","200","2",22,0.00321698188781738
"V6725","200","2",30,0.00315213203430176
"V6825","200","2",38,0.00541996955871582
"V6925","200","2",17,0.00590705871582031
"V7025","200","2",25,0.00548696517944336
"V7129","200","2",14,0.0040900707244873
"V7227","200","2",29,0.00490307807922363
"V7325","200","2",17,0.00314497947692871
"V7425","200","2",21,0.00391197204589844
"V7525","200","2",14,0.0055549144744873
"V7625","200","2",16,0.00585603713989258
"V7725","200","2",16,0.0035698413848877
"V7825","200","2",14,0.00954794883728027
"V7925","200","2",26,0.00331211090087891
"V8025","200","2",18,0.00454497337341309
"V8129","200","2",17,0.00314998626708984
"V8227","200","2",18,0.00496506690979004
"V8325","200","2",26,0.00495409965515137
"V8425","200","2",17,0.00703692436218262
"V8525","200","2",13,0.00450706481933594
"V8625","200","2",14,0.0041508674621582
"V8725","200","2",21,0.00325512886047363
"V8825","200","2",12,0.00464081764221191
"V8925","200","2",19,0.004364013671875
"V9025","200","2",26,0.00547504425048828
"V9129","200","2",13,0.00966095924377441
"V9227","200","2",20,0.00436878204345703
"V9325","200","2",20,0.00446796417236328
"V9425","200","2",20,0.00547003746032715
"V9525","200","2",19,0.00892996788024902
"V9625","200","2",36,0.00317811965942383
"V9725","200","2",31,0.00439095497131348
"V9825","200","2",27,0.00318002700805664
"V9925","200","2",28,0.00294399261474609
"V10025","200","2",26,0.00294589996337891
"V1130","200","3",20,0.00478696823120117
"V2130","200","3",21,0.0046849250793457
"V3130","200","3",21,0.00334000587463379
"V4130","200","3",24,0.00528287887573242
"V5130","200","3",12,0.00458693504333496
"V6130","200","3",35,0.00620102882385254
"V7130","200","3",37,0.00545811653137207
"V8130","200","3",49,0.00534915924072266
"V9130","200","3",27,0.00579309463500977
"V1026","200","3",22,0.00701904296875
"V1131","200","3",39,0.00483417510986328
"V1228","200","3",21,0.00526189804077148
"V1326","200","3",17,0.00324892997741699
"V1426","200","3",35,0.00576210021972656
"V1526","200","3",16,0.00370883941650391
"V1626","200","3",23,0.00490784645080566
"V1726","200","3",20,0.00528192520141602
"V1826","200","3",18,0.0105481147766113
"V1926","200","3",18,0.00504183769226074
"V2026","200","3",14,0.00554680824279785
"V2131","200","3",28,0.00457406044006348
"V2228","200","3",37,0.0031440258026123
"V2326","200","3",18,0.00453591346740723
"V2426","200","3",26,0.00517010688781738
"V2526","200","3",42,0.00918388366699219
"V2626","200","3",20,0.0052340030670166
"V2726","200","3",34,0.00623488426208496
"V2826","200","3",32,0.00503396987915039
"V2926","200","3",23,0.00518012046813965
"V3026","200","3",22,0.00313591957092285
"V3131","200","3",21,0.00409293174743652
"V3228","200","3",24,0.00296592712402344
"V3326","200","3",21,0.0028529167175293
"V3426","200","3",20,0.00740718841552734
"V3526","200","3",24,0.00367307662963867
"V3626","200","3",38,0.00309896469116211
"V3726","200","3",33,0.0030970573425293
"V3826","200","3",23,0.00570178031921387
"V3926","200","3",12,0.00407099723815918
"V4026","200","3",29,0.0052950382232666
"V4131","200","3",19,0.0054621696472168
"V4228","200","3",24,0.00433588027954102
"V4326","200","3",22,0.00315308570861816
"V4426","200","3",17,0.00307202339172363
"V4526","200","3",31,0.00312995910644531
"V4626","200","3",20,0.00539684295654297
"V4726","200","3",15,0.00530910491943359
"V4826","200","3",12,0.0034029483795166
"V4926","200","3",23,0.00364899635314941
"V5026","200","3",34,0.00548291206359863
"V5131","200","3",22,0.0063788890838623
"V5228","200","3",35,0.00527000427246094
"V5326","200","3",26,0.00351405143737793
"V5426","200","3",40,0.00479912757873535
"V5526","200","3",21,0.00722312927246094
"V5626","200","3",19,0.00381112098693848
"V5726","200","3",20,0.0031440258026123
"V5826","200","3",27,0.00529003143310547
"V5926","200","3",20,0.00713491439819336
"V6026","200","3",20,0.00445389747619629
"V6131","200","3",25,0.00369405746459961
"V6228","200","3",19,0.00527119636535645
"V6326","200","3",18,0.00611019134521484
"V6426","200","3",31,0.00324487686157227
"V6526","200","3",17,0.00310993194580078
"V6626","200","3",26,0.00313591957092285
"V6726","200","3",26,0.0031440258026123
"V6826","200","3",19,0.00757193565368652
"V6926","200","3",18,0.00806903839111328
"V7026","200","3",28,0.00403189659118652
"V7131","200","3",16,0.00675511360168457
"V7228","200","3",27,0.00316691398620605
"V7326","200","3",23,0.00517511367797852
"V7426","200","3",33,0.00532221794128418
"V7526","200","3",15,0.00508618354797363
"V7626","200","3",18,0.00530600547790527
"V7726","200","3",24,0.00623393058776855
"V7826","200","3",21,0.00309586524963379
"V7926","200","3",12,0.00882911682128906
"V8026","200","3",21,0.00323581695556641
"V8131","200","3",34,0.00657987594604492
"V8228","200","3",36,0.0033259391784668
"V8326","200","3",31,0.00308489799499512
"V8426","200","3",18,0.00319600105285645
"V8526","200","3",23,0.00414800643920898
"V8626","200","3",20,0.00322103500366211
"V8726","200","3",23,0.00332307815551758
"V8826","200","3",17,0.00447487831115723
"V8926","200","3",17,0.00529885292053223
"V9026","200","3",45,0.00713300704956055
"V9131","200","3",27,0.00462818145751953
"V9228","200","3",23,0.0030980110168457
"V9326","200","3",18,0.00315594673156738
"V9426","200","3",23,0.00445699691772461
"V9526","200","3",37,0.00309205055236816
"V9626","200","3",21,0.00306797027587891
"V9726","200","3",42,0.00502395629882812
"V9826","200","3",18,0.00806307792663574
"V9926","200","3",22,0.0050361156463623
"V10026","200","3",24,0.00305795669555664
"V1132","200","4",30,0.0034949779510498
"V2132","200","4",29,0.0042421817779541
"V3132","200","4",32,0.0041191577911377
"V4132","200","4",24,0.00309395790100098
"V5132","200","4",24,0.00519990921020508
"V6132","200","4",27,0.00437116622924805
"V7132","200","4",33,0.00444793701171875
"V8132","200","4",26,0.00312089920043945
"V9132","200","4",24,0.00413203239440918
"V1027","200","4",26,0.00957012176513672
"V1133","200","4",36,0.00434207916259766
"V1229","200","4",22,0.00449991226196289
"V1327","200","4",30,0.00532007217407227
"V1427","200","4",21,0.00541901588439941
"V1527","200","4",26,0.0101170539855957
"V1627","200","4",41,0.00326991081237793
"V1727","200","4",24,0.00315380096435547
"V1827","200","4",23,0.00315690040588379
"V1927","200","4",28,0.00422000885009766
"V2027","200","4",42,0.00329804420471191
"V2133","200","4",20,0.0031590461730957
"V2229","200","4",40,0.00313091278076172
"V2327","200","4",17,0.00358796119689941
"V2427","200","4",21,0.00827503204345703
"V2527","200","4",36,0.00566697120666504
"V2627","200","4",32,0.00533914566040039
"V2727","200","4",25,0.00538492202758789
"V2827","200","4",37,0.00622200965881348
"V2927","200","4",27,0.00317692756652832
"V3027","200","4",26,0.00320816040039062
"V3133","200","4",29,0.0043938159942627
"V3229","200","4",25,0.00692319869995117
"V3327","200","4",25,0.0050959587097168
"V3427","200","4",33,0.00719499588012695
"V3527","200","4",17,0.00512099266052246
"V3627","200","4",36,0.00559902191162109
"V3727","200","4",22,0.00586104393005371
"V3827","200","4",21,0.0133309364318848
"V3927","200","4",15,0.00352001190185547
"V4027","200","4",30,0.00310993194580078
"V4133","200","4",31,0.00549221038818359
"V4229","200","4",36,0.00641202926635742
"V4327","200","4",19,0.00533199310302734
"V4427","200","4",23,0.00363802909851074
"V4527","200","4",28,0.00312399864196777
"V4627","200","4",29,0.00442004203796387
"V4727","200","4",22,0.00401401519775391
"V4827","200","4",30,0.0054168701171875
"V4927","200","4",18,0.0139179229736328
"V5027","200","4",19,0.00544404983520508
"V5133","200","4",17,0.00654101371765137
"V5229","200","4",26,0.00537919998168945
"V5327","200","4",34,0.00526809692382812
"V5427","200","4",21,0.00315189361572266
"V5527","200","4",20,0.00635695457458496
"V5627","200","4",14,0.00533509254455566
"V5727","200","4",21,0.00443601608276367
"V5827","200","4",18,0.00545310974121094
"V5927","200","4",18,0.00571703910827637
"V6027","200","4",24,0.00320696830749512
"V6133","200","4",41,0.00310516357421875
"V6229","200","4",42,0.00375699996948242
"V6327","200","4",28,0.00396299362182617
"V6427","200","4",34,0.00294709205627441
"V6527","200","4",37,0.00562882423400879
"V6627","200","4",24,0.0045928955078125
"V6727","200","4",26,0.00466489791870117
"V6827","200","4",15,0.00539207458496094
"V6927","200","4",16,0.00699901580810547
"V7027","200","4",31,0.00556302070617676
"V7133","200","4",23,0.00572991371154785
"V7229","200","4",35,0.00491499900817871
"V7327","200","4",23,0.00310206413269043
"V7427","200","4",13,0.0054008960723877
"V7527","200","4",28,0.00310301780700684
"V7627","200","4",19,0.00333714485168457
"V7727","200","4",45,0.00548505783081055
"V7827","200","4",25,0.00584006309509277
"V7927","200","4",25,0.00316095352172852
"V8027","200","4",14,0.0031120777130127
"V8133","200","4",31,0.00520181655883789
"V8229","200","4",45,0.00618195533752441
"V8327","200","4",29,0.00468802452087402
"V8427","200","4",23,0.00539398193359375
"V8527","200","4",24,0.00333619117736816
"V8627","200","4",31,0.00417685508728027
"V8727","200","4",15,0.00512194633483887
"V8827","200","4",16,0.0053250789642334
"V8927","200","4",34,0.00314998626708984
"V9027","200","4",23,0.00330901145935059
"V9133","200","4",21,0.00525188446044922
"V9229","200","4",28,0.00564289093017578
"V9327","200","4",29,0.00477790832519531
"V9427","200","4",16,0.0034019947052002
"V9527","200","4",28,0.00443196296691895
"V9627","200","4",33,0.00699305534362793
"V9727","200","4",27,0.00432801246643066
"V9827","200","4",18,0.00343489646911621
"V9927","200","4",36,0.00701379776000977
"V10027","200","4",13,0.00454401969909668
"V1134","200","5",31,0.00333380699157715
"V2134","200","5",46,0.00316596031188965
"V3134","200","5",29,0.0072629451751709
"V4134","200","5",38,0.00526905059814453
"V5134","200","5",28,0.00339102745056152
"V6134","200","5",45,0.00537610054016113
"V7134","200","5",24,0.00580382347106934
"V8134","200","5",25,0.00451803207397461
"V9134","200","5",39,0.00423789024353027
"V1028","200","5",44,0.00521707534790039
"V1135","200","5",25,0.00554490089416504
"V1230","200","5",22,0.00722098350524902
"V1328","200","5",43,0.00377988815307617
"V1428","200","5",31,0.00508594512939453
"V1528","200","5",38,0.00543594360351562
"V1628","200","5",24,0.00701594352722168
"V1728","200","5",39,0.00530099868774414
"V1828","200","5",44,0.00438594818115234
"V1928","200","5",21,0.00500988960266113
"V2028","200","5",42,0.00663900375366211
"V2135","200","5",45,0.00311589241027832
"V2230","200","5",27,0.00329208374023438
"V2328","200","5",22,0.00425601005554199
"V2428","200","5",25,0.00707316398620605
"V2528","200","5",27,0.00402092933654785
"V2628","200","5",40,0.00309300422668457
"V2728","200","5",25,0.00317597389221191
"V2828","200","5",25,0.023219108581543
"V2928","200","5",22,0.00320100784301758
"V3028","200","5",29,0.00306987762451172
"V3135","200","5",34,0.00321793556213379
"V3230","200","5",37,0.00347423553466797
"V3328","200","5",47,0.00428891181945801
"V3428","200","5",20,0.00556802749633789
"V3528","200","5",32,0.00534582138061523
"V3628","200","5",46,0.00536704063415527
"V3728","200","5",40,0.0076439380645752
"V3828","200","5",29,0.00438785552978516
"V3928","200","5",30,0.00335693359375
